Workload,Timestamp,CPU,Mem,Set
wc_run,1590508995,101.00,10.96,set8
wc_run,1590508996,110.00,10.96,set8
wc_run,1590508997,353.00,10.96,set8
wc_run,1590508998,100.00,10.96,set8
wc_run,1590508999,100.00,10.96,set8
wc_run,1590509000,100.00,10.96,set8
wc_run,1590509001,157.00,10.96,set8
wc_run,1590509002,100.00,10.96,set8
wc_run,1590509003,99.00,10.96,set8
wc_run,1590509004,101.00,10.96,set8
wc_run,1590509005,146.00,10.96,set8
wc_run,1590509006,105.00,10.96,set8
wc_run,1590509007,100.00,10.96,set8
wc_run,1590509008,101.00,10.96,set8
wc_run,1590509009,99.00,10.96,set8
wc_run,1590509010,103.00,10.96,set8
wc_run,1590509011,111.00,10.96,set8
wc_run,1590509012,201.00,10.96,set8
wc_run,1590509013,150.00,10.96,set8
wc_run,1590509014,101.00,10.96,set8
wc_run,1590509015,101.00,10.96,set8
wc_run,1590509016,191.00,10.96,set8
wc_run,1590509017,118.00,10.96,set8
wc_run,1590509018,100.00,10.96,set8
wc_run,1590509019,116.00,10.96,set8
wc_run,1590509020,127.00,10.96,set8
wc_run,1590509021,99.00,10.96,set8
wc_run,1590509022,104.00,10.96,set8
wc_run,1590509023,100.00,10.96,set8
wc_run,1590509024,187.00,10.96,set8
wc_run,1590509025,106.00,10.96,set8
wc_run,1590509026,101.00,10.96,set8
wc_run,1590509027,100.00,10.96,set8
wc_run,1590509028,300.00,10.96,set8
wc_run,1590509029,114.00,10.96,set8
wc_run,1590509030,101.00,10.96,set8
wc_run,1590509031,100.00,10.96,set8
wc_run,1590509032,106.00,10.96,set8
wc_run,1590509033,159.00,10.96,set8
wc_run,1590509034,100.00,10.96,set8
wc_run,1590509035,100.00,10.96,set8
wc_run,1590509036,101.00,10.96,set8
wc_run,1590509037,126.00,10.97,set8
wc_run,1590509038,100.00,10.97,set8
wc_run,1590509039,182.00,10.97,set8
wc_run,1590509040,116.00,10.97,set8
wc_run,1590509041,101.00,10.97,set8
wc_run,1590509042,100.00,10.97,set8
wc_run,1590509043,149.00,10.97,set8
wc_run,1590509044,123.00,10.97,set8
wc_run,1590509045,99.00,10.97,set8
wc_run,1590509046,101.00,10.97,set8
wc_run,1590509047,164.00,10.97,set8
wc_run,1590509048,191.00,10.97,set8
wc_run,1590509049,101.00,10.97,set8
wc_run,1590509050,100.00,10.97,set8
wc_run,1590509051,99.00,10.97,set8
wc_run,1590509052,188.00,10.97,set8
wc_run,1590509053,111.00,10.97,set8
wc_run,1590509054,101.00,10.97,set8
wc_run,1590509055,100.00,10.97,set8
wc_run,1590509056,163.00,10.97,set8
wc_run,1590509057,151.00,10.97,set8
wc_run,1590509058,101.00,10.97,set8
wc_run,1590509059,99.00,10.97,set8
wc_run,1590509060,276.00,10.97,set8
wc_run,1590509061,170.00,10.97,set8
wc_run,1590509062,100.00,10.97,set8
wc_run,1590509063,100.00,10.97,set8
wc_run,1590509064,101.00,10.97,set8
wc_run,1590509065,102.00,10.97,set8
wc_run,1590509066,124.00,10.97,set8
wc_run,1590509067,201.00,10.97,set8
wc_run,1590509068,123.00,10.97,set8
wc_run,1590509069,100.00,10.97,set8
wc_run,1590509070,100.00,10.97,set8
wc_run,1590509071,152.00,10.97,set8
wc_run,1590509072,113.00,10.97,set8
wc_run,1590509073,100.00,10.97,set8
wc_run,1590509074,100.00,10.97,set8
wc_run,1590509075,154.00,10.97,set8
wc_run,1590509076,113.00,10.97,set8
wc_run,1590509077,100.00,10.97,set8
wc_run,1590509078,102.00,10.97,set8
wc_run,1590509079,131.00,10.97,set8
wc_run,1590509080,173.00,10.97,set8
wc_run,1590509081,100.00,10.97,set8
wc_run,1590509082,100.00,10.97,set8
wc_run,1590509083,100.00,10.97,set8
wc_run,1590509084,196.00,10.97,set8
wc_run,1590509085,106.00,10.97,set8
wc_run,1590509086,99.00,10.97,set8
wc_run,1590509087,100.00,10.97,set8
wc_run,1590509088,171.00,10.97,set8
wc_run,1590509089,110.00,10.97,set8
wc_run,1590509090,100.00,10.97,set8
wc_run,1590509091,111.00,10.98,set8
wc_run,1590509092,114.00,10.98,set8
wc_run,1590509093,386.00,11.29,set8
wc_run,1590509094,127.00,11.29,set8
wc_run,1590509095,161.00,11.29,set8
wc_run,1590509096,100.00,11.29,set8
wc_run,1590509097,100.00,11.29,set8
wc_run,1590509098,105.00,11.29,set8
wc_run,1590509099,201.00,11.29,set8
wc_run,1590509100,165.00,11.29,set8
wc_run,1590509101,100.00,11.29,set8
wc_run,1590509102,100.00,11.29,set8
wc_run,1590509103,120.00,11.29,set8
wc_run,1590509104,200.00,11.29,set8
wc_run,1590509105,124.00,11.29,set8
wc_run,1590509106,100.00,11.29,set8
wc_run,1590509107,100.00,11.29,set8
wc_run,1590509108,109.00,11.29,set8
wc_run,1590509109,201.00,11.29,set8
wc_run,1590509110,163.00,11.29,set8
wc_run,1590509111,101.00,11.29,set8
wc_run,1590509112,100.00,11.29,set8
wc_run,1590509113,113.00,11.29,set8
wc_run,1590509114,200.00,11.29,set8
wc_run,1590509115,161.00,11.29,set8
wc_run,1590509116,100.00,11.29,set8
wc_run,1590509117,100.00,11.29,set8
wc_run,1590509118,115.00,11.29,set8
wc_run,1590509119,200.00,11.29,set8
wc_run,1590509120,157.00,11.29,set8
wc_run,1590509121,101.00,11.29,set8
wc_run,1590509122,100.00,11.29,set8
wc_run,1590509123,100.00,11.29,set8
wc_run,1590509124,104.00,11.29,set8
wc_run,1590509125,140.00,11.29,set8
wc_run,1590509126,200.00,11.29,set8
wc_run,1590509127,122.00,11.29,set8
wc_run,1590509128,101.00,11.29,set8
wc_run,1590509129,352.00,11.62,set8
wc_run,1590509130,166.00,11.62,set8
wc_run,1590509131,99.00,11.62,set8
wc_run,1590509132,101.00,11.62,set8
wc_run,1590509133,100.00,11.62,set8
wc_run,1590509134,145.00,11.62,set8
wc_run,1590509135,128.00,11.62,set8
wc_run,1590509136,101.00,11.62,set8
wc_run,1590509137,100.00,11.62,set8
wc_run,1590509138,121.00,11.62,set8
wc_run,1590509139,141.00,11.62,set8
wc_run,1590509140,101.00,11.62,set8
wc_run,1590509141,100.00,11.62,set8
wc_run,1590509142,105.00,11.62,set8
wc_run,1590509143,141.00,11.62,set8
wc_run,1590509144,100.00,11.62,set8
wc_run,1590509145,100.00,11.62,set8
wc_run,1590509146,100.00,11.62,set8
wc_run,1590509147,118.00,11.62,set8
wc_run,1590509148,100.00,11.62,set8
wc_run,1590509149,100.00,11.62,set8
wc_run,1590509150,102.00,11.62,set8
wc_run,1590509151,118.00,11.62,set8
wc_run,1590509152,200.00,11.62,set8
wc_run,1590509153,156.00,11.62,set8
wc_run,1590509154,101.00,11.62,set8
wc_run,1590509155,99.00,11.62,set8
wc_run,1590509156,183.00,11.62,set8
wc_run,1590509157,159.00,11.62,set8
wc_run,1590509158,101.00,11.62,set8
wc_run,1590509159,100.00,11.62,set8
wc_run,1590509160,479.00,11.62,set8
wc_run,1590509161,129.00,11.62,set8
wc_run,1590509162,101.00,11.62,set8
wc_run,1590509163,100.00,11.62,set8
wc_run,1590509164,101.00,11.62,set8
wc_run,1590509165,162.00,11.62,set8
wc_run,1590509166,100.00,11.62,set8
wc_run,1590509167,99.00,11.62,set8
wc_run,1590509168,102.00,11.62,set8
wc_run,1590509169,148.00,11.62,set8
wc_run,1590509170,102.00,11.62,set8
wc_run,1590509171,100.00,11.62,set8
wc_run,1590509172,100.00,11.62,set8
wc_run,1590509173,101.00,11.62,set8
wc_run,1590509174,100.00,11.62,set8
wc_run,1590509175,98.00,11.62,set8
wc_run,1590509176,103.00,11.62,set8
wc_run,1590509177,200.00,11.62,set8
wc_run,1590509178,129.00,11.62,set8
wc_run,1590509179,102.00,11.62,set8
wc_run,1590509180,101.00,11.62,set8
wc_run,1590509181,154.00,11.62,set8
wc_run,1590509182,115.00,11.62,set8
wc_run,1590509183,102.00,11.62,set8
wc_run,1590509184,101.00,11.62,set8
wc_run,1590509185,169.00,11.62,set8
wc_run,1590509186,124.00,11.62,set8
wc_run,1590509187,101.00,11.62,set8
wc_run,1590509188,100.00,11.62,set8
wc_run,1590509189,295.00,11.62,set8
wc_run,1590509190,120.00,11.62,set8
wc_run,1590509191,100.00,11.62,set8
wc_run,1590509192,100.00,11.62,set8
wc_run,1590509193,101.00,11.62,set8
wc_run,1590509194,164.00,11.62,set8
wc_run,1590509195,100.00,11.62,set8
wc_run,1590509196,100.00,11.62,set8
wc_run,1590509197,100.00,11.62,set8
wc_run,1590509198,101.00,11.62,set8
wc_run,1590509199,101.00,11.62,set8
wc_run,1590509200,101.00,11.62,set8
wc_run,1590509201,90.00,11.62,set8
wc_run,1590509202,159.00,11.62,set8
wc_run,1590509203,126.00,11.62,set8
wc_run,1590509204,100.00,11.62,set8
wc_run,1590509205,100.00,11.62,set8
wc_run,1590509206,134.00,11.62,set8
wc_run,1590509207,200.00,11.62,set8
wc_run,1590509208,109.00,11.62,set8
wc_run,1590509209,101.00,11.62,set8
wc_run,1590509210,101.00,11.62,set8
wc_run,1590509211,171.00,11.62,set8
wc_run,1590509212,125.00,11.62,set8
wc_run,1590509213,101.00,11.62,set8
wc_run,1590509214,100.00,11.62,set8
wc_run,1590509215,108.00,11.62,set8
wc_run,1590509216,181.00,11.62,set8
wc_run,1590509217,100.00,11.62,set8
wc_run,1590509218,101.00,11.62,set8
wc_run,1590509219,108.00,11.62,set8
wc_run,1590509220,153.00,11.62,set8
wc_run,1590509221,133.00,11.62,set8
wc_run,1590509222,100.00,11.62,set8
wc_run,1590509223,104.00,11.62,set8
wc_run,1590509224,267.00,11.62,set8
wc_run,1590509225,100.00,11.62,set8
wc_run,1590509226,100.00,11.62,set8
wc_run,1590509227,101.00,11.62,set8
wc_run,1590509228,136.00,11.62,set8
wc_run,1590509229,200.00,11.62,set8
wc_run,1590509230,158.00,11.62,set8
wc_run,1590509231,100.00,11.62,set8
wc_run,1590509232,100.00,11.62,set8
wc_run,1590509233,180.00,11.62,set8
wc_run,1590509234,135.00,11.62,set8
wc_run,1590509235,101.00,11.62,set8
wc_run,1590509236,99.00,11.62,set8
wc_run,1590509237,108.00,11.62,set8
wc_run,1590509238,200.00,11.62,set8
wc_run,1590509239,123.00,11.62,set8
wc_run,1590509240,101.00,11.62,set8
wc_run,1590509241,102.00,11.62,set8
wc_run,1590509242,174.00,11.62,set8
wc_run,1590509243,152.00,11.62,set8
wc_run,1590509244,100.00,11.62,set8
wc_run,1590509245,102.00,11.62,set8
wc_run,1590509246,154.00,11.62,set8
wc_run,1590509247,132.00,11.62,set8
wc_run,1590509248,100.00,11.62,set8
wc_run,1590509249,100.00,11.62,set8
wc_run,1590509250,101.00,11.62,set8
wc_run,1590509251,100.00,11.62,set8
wc_run,1590509252,100.00,11.62,set8
wc_run,1590509253,103.00,11.62,set8
wc_run,1590509254,340.00,11.62,set8
wc_run,1590509255,115.00,11.62,set8
wc_run,1590509256,99.00,11.62,set8
wc_run,1590509257,101.00,11.62,set8
wc_run,1590509258,130.00,11.62,set8
wc_run,1590509259,138.00,11.62,set8
wc_run,1590509260,100.00,11.62,set8
wc_run,1590509261,99.00,11.62,set8
wc_run,1590509262,124.00,11.62,set8
wc_run,1590509263,136.00,11.62,set8
wc_run,1590509264,100.00,11.62,set8
wc_run,1590509265,100.00,11.62,set8
wc_run,1590509266,102.00,11.62,set8
wc_run,1590509267,166.00,11.62,set8
wc_run,1590509268,100.00,11.62,set8
wc_run,1590509269,101.00,11.62,set8
wc_run,1590509270,101.00,11.62,set8
wc_run,1590509271,170.00,11.62,set8
wc_run,1590509272,121.00,11.62,set8
wc_run,1590509273,101.00,11.62,set8
wc_run,1590509274,100.00,11.62,set8
wc_run,1590509275,101.00,11.62,set8
wc_run,1590509276,100.00,11.62,set8
wc_run,1590509277,101.00,11.62,set8
wc_run,1590509278,105.00,11.62,set8
wc_run,1590509279,200.00,11.62,set8
wc_run,1590509280,124.00,11.62,set8
wc_run,1590509281,101.00,11.62,set8
wc_run,1590509282,100.00,11.62,set8
wc_run,1590509283,154.00,11.62,set8
wc_run,1590509284,155.00,11.62,set8
wc_run,1590509285,100.00,11.62,set8
wc_run,1590509286,105.00,11.62,set8
wc_run,1590509287,311.00,11.62,set8
wc_run,1590509288,189.00,11.62,set8
wc_run,1590509289,101.00,11.62,set8
wc_run,1590509290,100.00,11.62,set8
wc_run,1590509291,101.00,11.62,set8
wc_run,1590509292,148.00,11.62,set8
wc_run,1590509293,100.00,11.62,set8
wc_run,1590509294,101.00,11.62,set8
wc_run,1590509295,100.00,11.62,set8
wc_run,1590509296,177.00,11.62,set8
wc_run,1590509297,125.00,11.62,set8
wc_run,1590509298,100.00,11.62,set8
wc_run,1590509299,100.00,11.62,set8
wc_run,1590509300,101.00,11.62,set8
wc_run,1590509301,99.00,11.62,set8
wc_run,1590509302,96.00,11.62,set8
wc_run,1590509303,103.00,11.62,set8
wc_run,1590509304,201.00,11.62,set8
wc_run,1590509305,200.00,11.62,set8
wc_run,1590509306,105.00,11.62,set8
wc_run,1590509307,100.00,11.62,set8
wc_run,1590509308,101.00,11.62,set8
wc_run,1590509309,183.17,11.62,set8
wc_run,1590509310,132.00,11.62,set8
wc_run,1590509311,100.00,11.62,set8
wc_run,1590509312,100.00,11.62,set8
wc_run,1590509313,129.00,11.62,set8
wc_run,1590509314,146.00,11.62,set8
wc_run,1590509315,100.00,11.62,set8
wc_run,1590509316,101.00,11.62,set8
wc_run,1590509317,283.00,11.62,set8
wc_run,1590509318,153.00,11.62,set8
wc_run,1590509319,101.00,11.62,set8
wc_run,1590509320,100.00,11.62,set8
wc_run,1590509321,100.00,11.62,set8
wc_run,1590509322,190.00,11.62,set8
wc_run,1590509323,120.00,11.62,set8
wc_run,1590509324,100.00,11.62,set8
wc_run,1590509325,100.00,11.62,set8
wc_run,1590509326,100.00,11.62,set8
wc_run,1590509327,101.00,11.62,set8
wc_run,1590509328,104.00,11.62,set8
wc_run,1590509329,106.00,11.62,set8
wc_run,1590509330,200.00,11.62,set8
wc_run,1590509331,156.00,11.62,set8
wc_run,1590509332,101.00,11.62,set8
wc_run,1590509333,100.00,11.62,set8
wc_run,1590509334,158.00,11.62,set8
wc_run,1590509335,134.00,11.62,set8
wc_run,1590509336,100.00,11.62,set8
wc_run,1590509337,100.00,11.62,set8
wc_run,1590509338,130.00,11.62,set8
wc_run,1590509339,170.00,11.62,set8
wc_run,1590509340,102.00,11.62,set8
wc_run,1590509341,100.00,11.62,set8
wc_run,1590509342,109.00,11.62,set8
wc_run,1590509343,159.00,11.62,set8
wc_run,1590509344,100.00,11.62,set8
wc_run,1590509345,100.00,11.62,set8
wc_run,1590509346,150.00,11.62,set8
wc_run,1590509347,141.00,11.62,set8
wc_run,1590509348,99.00,11.62,set8
wc_run,1590509349,101.00,11.62,set8
wc_run,1590509350,288.00,11.62,set8
wc_run,1590509351,100.00,11.62,set8
wc_run,1590509352,102.00,11.62,set8
wc_run,1590509353,102.00,11.62,set8
wc_run,1590509354,201.00,11.62,set8
wc_run,1590509355,128.00,11.62,set8
wc_run,1590509356,99.00,11.62,set8
wc_run,1590509357,100.00,11.62,set8
wc_run,1590509358,184.00,11.62,set8
wc_run,1590509359,100.00,11.62,set8
wc_run,1590509360,100.00,11.62,set8
wc_run,1590509361,100.00,11.62,set8
wc_run,1590509362,136.00,11.62,set8
wc_run,1590509363,100.00,11.62,set8
wc_run,1590509364,101.00,11.62,set8
wc_run,1590509365,100.00,11.62,set8
wc_run,1590509366,136.00,11.62,set8
wc_run,1590509367,100.00,11.62,set8
wc_run,1590509368,100.00,11.62,set8
wc_run,1590509369,101.00,11.62,set8
wc_run,1590509370,137.00,11.62,set8
wc_run,1590509371,101.00,11.62,set8
wc_run,1590509372,99.00,11.62,set8
wc_run,1590509373,101.00,11.62,set8
wc_run,1590509374,100.00,11.62,set8
wc_run,1590509375,168.00,11.62,set8
wc_run,1590509376,144.00,11.63,set8
wc_run,1590509377,45.00,0.00,set8
cc_run,1590506947,260.00,0.41,set8
cc_run,1590506948,335.00,0.53,set8
cc_run,1590506949,320.00,0.75,set8
cc_run,1590506950,219.00,0.78,set8
cc_run,1590506951,69.00,0.78,set8
cc_run,1590506952,220.00,1.02,set8
cc_run,1590506953,225.00,1.49,set8
cc_run,1590506954,294.00,1.69,set8
cc_run,1590506955,83.00,1.69,set8
cc_run,1590506956,203.00,1.77,set8
cc_run,1590506957,127.00,2.51,set8
cc_run,1590506958,83.00,2.52,set8
cc_run,1590506959,129.00,2.95,set8
cc_run,1590506960,126.00,3.04,set8
cc_run,1590506961,242.00,3.09,set8
cc_run,1590506962,76.00,3.09,set8
cc_run,1590506963,124.00,3.17,set8
cc_run,1590506964,130.00,3.17,set8
cc_run,1590506965,139.00,3.19,set8
cc_run,1590506966,100.00,3.26,set8
cc_run,1590506967,27.00,3.26,set8
cc_run,1590506968,97.00,3.26,set8
cc_run,1590506969,107.00,3.37,set8
cc_run,1590506970,163.00,3.79,set8
cc_run,1590506971,91.00,3.78,set8
cc_run,1590506972,101.98,3.79,set8
cc_run,1590506973,113.00,4.28,set8
cc_run,1590506974,84.00,4.28,set8
cc_run,1590506975,74.00,4.28,set8
cc_run,1590506976,101.00,4.27,set8
cc_run,1590506977,114.00,4.44,set8
cc_run,1590506978,113.00,4.44,set8
cc_run,1590506979,85.00,4.44,set8
cc_run,1590506980,92.00,4.47,set8
cc_run,1590506981,108.00,4.78,set8
cc_run,1590506982,102.00,4.78,set8
cc_run,1590506983,55.00,4.78,set8
cc_run,1590506984,120.00,4.95,set8
cc_run,1590506985,104.00,4.95,set8
cc_run,1590506986,88.00,4.95,set8
cc_run,1590506987,17.00,4.95,set8
cc_run,1590506988,162.00,5.13,set8
cc_run,1590506989,100.00,5.13,set8
cc_run,1590506990,138.00,5.13,set8
cc_run,1590506991,62.00,5.13,set8
cc_run,1590506992,118.00,5.16,set8
cc_run,1590506993,114.00,5.22,set8
cc_run,1590506994,108.00,5.22,set8
cc_run,1590506995,44.00,5.22,set8
cc_run,1590506996,82.00,5.23,set8
cc_run,1590506997,106.00,5.48,set8
cc_run,1590506998,95.00,5.48,set8
cc_run,1590506999,77.00,5.48,set8
cc_run,1590507000,66.00,5.48,set8
cc_run,1590507001,116.00,5.60,set8
cc_run,1590507002,118.00,5.60,set8
cc_run,1590507003,169.00,5.61,set8
cc_run,1590507004,122.00,5.74,set8
cc_run,1590507005,12.00,5.74,set8
cc_run,1590507006,105.00,5.75,set8
cc_run,1590507007,105.00,5.75,set8
cc_run,1590507008,110.00,5.75,set8
cc_run,1590507009,57.00,5.75,set8
cc_run,1590507010,108.00,5.90,set8
cc_run,1590507011,78.00,5.90,set8
cc_run,1590507012,56.00,5.90,set8
cc_run,1590507013,74.00,5.90,set8
cc_run,1590507014,78.00,5.90,set8
cc_run,1590507015,102.00,5.91,set8
cc_run,1590507016,63.00,5.91,set8
cc_run,1590507017,103.00,6.08,set8
cc_run,1590507018,89.00,6.08,set8
cc_run,1590507019,61.00,6.08,set8
cc_run,1590507020,17.00,6.08,set8
cc_run,1590507021,40.00,6.08,set8
cc_run,1590507022,99.00,6.08,set8
cc_run,1590507023,105.00,6.11,set8
cc_run,1590507024,73.00,6.11,set8
cc_run,1590507025,39.00,6.11,set8
cc_run,1590507026,40.00,6.11,set8
cc_run,1590507027,95.00,6.11,set8
cc_run,1590507028,94.00,6.27,set8
cc_run,1590507029,109.00,6.27,set8
cc_run,1590507030,97.00,6.27,set8
cc_run,1590507031,50.00,6.31,set8
cc_run,1590507032,33.00,6.31,set8
cc_run,1590507033,41.00,6.31,set8
cc_run,1590507034,95.00,6.31,set8
cc_run,1590507035,128.00,6.34,set8
cc_run,1590507036,109.00,6.34,set8
cc_run,1590507037,93.00,6.35,set8
cc_run,1590507038,99.00,6.35,set8
cc_run,1590507039,95.00,6.35,set8
cc_run,1590507040,94.00,6.35,set8
cc_run,1590507041,130.00,6.47,set8
cc_run,1590507042,101.00,6.47,set8
cc_run,1590507043,38.00,6.47,set8
fft0_5_run,1590502153,212.87,0.41,set6
fft0_5_run,1590502154,392.00,0.55,set6
fft0_5_run,1590502155,340.00,0.63,set6
fft0_5_run,1590502156,480.00,1.04,set6
fft0_5_run,1590502157,165.00,1.11,set6
fft0_5_run,1590502158,134.00,1.46,set6
fft0_5_run,1590502159,123.00,1.91,set6
fft0_5_run,1590502160,175.00,2.00,set6
fft0_5_run,1590502161,120.00,2.00,set6
fft0_5_run,1590502162,459.00,2.66,set6
fft0_5_run,1590502163,119.00,2.67,set6
fft0_5_run,1590502164,181.00,2.67,set6
fft0_5_run,1590502165,211.00,2.67,set6
fft0_5_run,1590502166,116.00,2.97,set6
fft0_5_run,1590502167,113.00,3.22,set6
fft0_5_run,1590502168,109.00,3.22,set6
fft0_5_run,1590502169,142.00,3.22,set6
fft0_5_run,1590502170,191.00,3.22,set6
fft0_5_run,1590502171,174.00,3.22,set6
fft0_5_run,1590502172,122.00,3.22,set6
fft0_5_run,1590502173,101.00,3.22,set6
fft0_5_run,1590502174,128.00,3.22,set6
fft0_5_run,1590502175,115.00,3.22,set6
fft0_5_run,1590502176,193.00,3.22,set6
fft0_5_run,1590502177,117.00,3.22,set6
fft0_5_run,1590502178,121.00,3.79,set6
fft0_5_run,1590502179,111.00,3.79,set6
fft0_5_run,1590502180,136.00,3.81,set6
fft0_5_run,1590502181,117.00,3.81,set6
fft0_5_run,1590502182,123.00,3.93,set6
fft0_5_run,1590502183,143.00,4.29,set6
fft0_5_run,1590502184,107.00,4.29,set6
fft0_5_run,1590502185,102.00,4.29,set6
fft0_5_run,1590502186,161.00,4.32,set6
fft0_5_run,1590502187,108.00,4.31,set6
fft0_5_run,1590502188,121.00,4.31,set6
fft0_5_run,1590502189,118.00,4.63,set6
fft0_5_run,1590502190,109.00,4.63,set6
fft0_5_run,1590502191,17.00,4.63,set6
fft0_5_run,1590502192,2.00,4.63,set6
fft0_5_run,1590502193,18.00,4.63,set6
randsample_run,1590502772,229.70,0.41,set6
randsample_run,1590502773,397.00,0.54,set6
randsample_run,1590502774,324.00,0.58,set6
randsample_run,1590502775,286.00,0.62,set6
randsample_run,1590502776,223.00,0.75,set6
randsample_run,1590502777,155.00,0.77,set6
randsample_run,1590502778,158.00,0.95,set6
randsample_run,1590502779,149.00,0.95,set6
randsample_run,1590502780,180.00,0.96,set6
randsample_run,1590502781,156.00,0.96,set6
randsample_run,1590502782,177.00,0.97,set6
randsample_run,1590502783,150.00,0.97,set6
randsample_run,1590502784,153.00,1.04,set6
randsample_run,1590502785,170.00,1.14,set6
randsample_run,1590502786,159.00,1.14,set6
randsample_run,1590502787,171.00,1.16,set6
cc_prep,1590501962,243.56,0.40,set6
grep_prep,1590502213,0.00,0.00,set6
grep_prep,1590502214,0.00,0.00,set6
grep_prep,1590502215,0.00,0.00,set6
grep_prep,1590502216,0.00,0.00,set6
grep_prep,1590502217,0.00,0.00,set6
grep_prep,1590502218,0.00,0.00,set6
grep_prep,1590502219,0.00,0.00,set6
grep_prep,1590502220,0.00,0.00,set6
grep_prep,1590502221,0.00,0.00,set6
grep_prep,1590502222,0.00,0.00,set6
grep_prep,1590502223,0.00,0.00,set6
grep_prep,1590502224,0.00,0.00,set6
grep_prep,1590502225,0.00,0.00,set6
grep_prep,1590502226,0.00,0.00,set6
grep_prep,1590502227,0.00,0.00,set6
grep_prep,1590502228,0.00,0.00,set6
grep_prep,1590502229,0.00,0.00,set6
grep_prep,1590502230,0.00,0.00,set6
grep_prep,1590502231,0.00,0.00,set6
grep_prep,1590502232,4.00,0.00,set6
grep_prep,1590502233,0.00,0.00,set6
grep_prep,1590502234,0.00,0.00,set6
grep_prep,1590502235,0.00,0.00,set6
grep_prep,1590502236,0.00,0.00,set6
wc_prep,1590503247,245.54,0.39,set6
matmult0_5_run,1590502411,221.78,0.31,set6
matmult0_5_run,1590502412,346.00,0.58,set6
matmult0_5_run,1590502413,121.00,0.61,set6
matmult0_5_run,1590502414,204.00,0.75,set6
matmult0_5_run,1590502415,300.00,0.83,set6
matmult0_5_run,1590502416,234.00,0.84,set6
matmult0_5_run,1590502417,245.00,0.86,set6
matmult0_5_run,1590502418,272.00,0.92,set6
fft0_5_prep,1590502134,230.69,0.40,set6
sort_prep,1590502822,279.00,0.36,set6
md5_prep,1590502458,0.00,0.00,set6
md5_prep,1590502459,0.00,0.00,set6
md5_prep,1590502460,0.00,0.00,set6
md5_prep,1590502461,0.00,0.00,set6
md5_prep,1590502462,0.00,0.00,set6
md5_prep,1590502463,0.00,0.00,set6
md5_prep,1590502464,0.00,0.00,set6
md5_prep,1590502465,0.00,0.00,set6
md5_prep,1590502466,0.00,0.00,set6
md5_prep,1590502467,0.00,0.00,set6
md5_prep,1590502468,0.00,0.00,set6
md5_prep,1590502469,0.00,0.00,set6
md5_prep,1590502470,0.00,0.00,set6
md5_prep,1590502471,0.00,0.00,set6
md5_prep,1590502472,0.00,0.00,set6
md5_prep,1590502474,0.00,0.00,set6
md5_prep,1590502475,0.00,0.00,set6
md5_prep,1590502476,0.00,0.00,set6
md5_prep,1590502477,0.00,0.00,set6
md5_prep,1590502478,0.00,0.00,set6
md5_prep,1590502479,0.00,0.00,set6
md5_prep,1590502480,0.00,0.00,set6
md5_prep,1590502481,0.00,0.00,set6
md5_prep,1590502482,0.00,0.00,set6
md5_prep,1590502483,0.00,0.00,set6
md5_prep,1590502484,0.00,0.00,set6
md5_prep,1590502485,0.00,0.00,set6
md5_prep,1590502486,0.00,0.00,set6
md5_prep,1590502487,0.00,0.00,set6
md5_prep,1590502488,0.00,0.00,set6
md5_prep,1590502489,0.00,0.00,set6
md5_prep,1590502490,0.00,0.00,set6
md5_prep,1590502491,0.00,0.00,set6
md5_prep,1590502492,0.00,0.00,set6
md5_prep,1590502493,0.00,0.00,set6
md5_prep,1590502494,0.00,0.00,set6
md5_prep,1590502495,0.00,0.00,set6
md5_prep,1590502496,0.00,0.00,set6
md5_prep,1590502497,0.00,0.00,set6
md5_prep,1590502498,0.00,0.00,set6
md5_prep,1590502499,0.00,0.00,set6
md5_prep,1590502500,0.00,0.00,set6
md5_prep,1590502501,0.00,0.00,set6
md5_prep,1590502502,0.00,0.00,set6
md5_prep,1590502503,0.00,0.00,set6
md5_prep,1590502504,0.00,0.00,set6
md5_prep,1590502505,0.00,0.00,set6
md5_prep,1590502506,0.00,0.00,set6
md5_prep,1590502507,0.00,0.00,set6
md5_prep,1590502508,0.00,0.00,set6
md5_prep,1590502509,0.00,0.00,set6
md5_prep,1590502510,0.00,0.00,set6
md5_prep,1590502511,0.00,0.00,set6
md5_prep,1590502512,0.00,0.00,set6
md5_prep,1590502513,0.00,0.00,set6
md5_prep,1590502514,0.00,0.00,set6
md5_prep,1590502515,0.00,0.00,set6
md5_prep,1590502516,0.00,0.00,set6
md5_prep,1590502517,0.00,0.00,set6
md5_prep,1590502518,0.00,0.00,set6
md5_prep,1590502519,0.00,0.00,set6
md5_prep,1590502520,0.00,0.00,set6
md5_prep,1590502521,0.00,0.00,set6
md5_prep,1590502522,0.00,0.00,set6
md5_prep,1590502523,0.00,0.00,set6
md5_prep,1590502524,0.00,0.00,set6
md5_prep,1590502525,0.00,0.00,set6
md5_prep,1590502526,0.00,0.00,set6
md5_prep,1590502527,0.00,0.00,set6
md5_prep,1590502528,0.00,0.00,set6
md5_prep,1590502529,0.00,0.00,set6
md5_prep,1590502530,0.00,0.00,set6
md5_prep,1590502531,0.00,0.00,set6
md5_prep,1590502532,0.00,0.00,set6
md5_prep,1590502533,0.00,0.00,set6
md5_prep,1590502534,0.00,0.00,set6
md5_prep,1590502535,0.00,0.00,set6
md5_prep,1590502536,0.00,0.00,set6
md5_prep,1590502537,0.00,0.00,set6
