Workload,CPU,Mem,Set
wc_run,173.00,11.61,set6
wc_run,122.00,11.61,set6
wc_run,100.00,11.61,set6
wc_run,101.00,11.61,set6
wc_run,120.00,11.61,set6
wc_run,165.00,11.61,set6
wc_run,99.00,11.61,set6
wc_run,100.00,11.61,set6
wc_run,101.00,11.61,set6
wc_run,188.00,11.61,set6
wc_run,100.00,11.61,set6
wc_run,100.00,11.61,set6
wc_run,270.00,11.61,set6
wc_run,100.00,11.61,set6
wc_run,100.00,11.61,set6
wc_run,101.00,11.61,set6
wc_run,105.00,11.61,set6
wc_run,151.00,11.61,set6
wc_run,180.00,11.61,set6
wc_run,100.00,11.61,set6
wc_run,100.00,11.61,set6
wc_run,121.00,11.61,set6
wc_run,131.00,11.61,set6
wc_run,100.00,11.61,set6
wc_run,101.00,11.61,set6
wc_run,141.00,11.61,set6
wc_run,129.00,11.61,set6
wc_run,100.00,11.61,set6
wc_run,101.00,11.61,set6
wc_run,110.00,11.61,set6
wc_run,174.00,11.61,set6
wc_run,100.00,11.61,set6
wc_run,100.00,11.61,set6
wc_run,100.00,11.61,set6
wc_run,193.00,11.61,set6
wc_run,112.00,11.61,set6
wc_run,99.00,11.61,set6
wc_run,101.00,11.61,set6
wc_run,101.00,11.61,set6
wc_run,100.00,11.61,set6
wc_run,102.00,11.61,set6
wc_run,259.00,11.61,set6
wc_run,160.00,11.61,set6
wc_run,100.00,11.61,set6
wc_run,100.00,11.61,set6
wc_run,100.00,11.61,set6
wc_run,184.00,11.61,set6
wc_run,109.00,11.61,set6
wc_run,101.00,11.61,set6
wc_run,100.00,11.61,set6
wc_run,135.00,11.61,set6
wc_run,132.00,11.61,set6
wc_run,101.00,11.61,set6
wc_run,100.00,11.61,set6
wc_run,99.00,11.61,set6
wc_run,173.00,11.61,set6
wc_run,120.00,11.61,set6
wc_run,100.00,11.61,set6
wc_run,101.00,11.61,set6
wc_run,136.00,11.61,set6
wc_run,136.00,11.61,set6
wc_run,100.00,11.61,set6
wc_run,101.00,11.61,set6
wc_run,99.00,11.61,set6
wc_run,101.00,11.61,set6
wc_run,104.00,11.61,set6
wc_run,235.00,11.62,set6
wc_run,37.00,0.00,set6
cc_run,236.63,0.41,set6
cc_run,313.00,0.53,set6
cc_run,318.00,0.75,set6
cc_run,207.00,0.78,set6
cc_run,57.00,0.78,set6
cc_run,230.00,1.03,set6
cc_run,204.00,1.38,set6
cc_run,243.00,1.60,set6
cc_run,149.00,1.66,set6
cc_run,149.00,1.79,set6
cc_run,137.00,2.55,set6
cc_run,77.00,2.76,set6
cc_run,130.00,3.34,set6
cc_run,168.00,3.52,set6
cc_run,251.00,3.58,set6
cc_run,21.00,3.58,set6
cc_run,127.00,3.59,set6
cc_run,141.00,4.37,set6
cc_run,121.00,4.38,set6
cc_run,82.00,4.38,set6
cc_run,34.00,4.38,set6
cc_run,104.00,4.42,set6
cc_run,117.00,4.46,set6
cc_run,112.00,4.49,set6
cc_run,95.00,4.69,set6
cc_run,105.00,5.32,set6
cc_run,97.00,5.32,set6
cc_run,53.00,5.32,set6
cc_run,85.00,5.32,set6
cc_run,79.00,5.32,set6
cc_run,106.00,5.55,set6
cc_run,115.00,5.55,set6
cc_run,95.00,5.55,set6
cc_run,82.00,5.55,set6
cc_run,56.00,5.53,set6
cc_run,105.00,6.14,set6
cc_run,109.00,6.28,set6
cc_run,83.00,6.28,set6
cc_run,111.00,6.28,set6
cc_run,101.00,6.28,set6
cc_run,111.00,6.36,set6
cc_run,85.00,6.36,set6
cc_run,28.00,6.36,set6
cc_run,132.00,6.36,set6
cc_run,103.00,6.36,set6
cc_run,99.00,6.61,set6
cc_run,136.00,6.82,set6
cc_run,187.00,6.85,set6
cc_run,117.00,6.85,set6
cc_run,107.00,6.84,set6
cc_run,91.00,6.84,set6
cc_run,87.00,6.85,set6
cc_run,106.00,7.28,set6
cc_run,88.00,7.28,set6
cc_run,37.00,7.28,set6
cc_run,55.00,7.28,set6
cc_run,68.00,7.28,set6
cc_run,110.00,7.71,set6
cc_run,90.00,7.71,set6
cc_run,85.00,7.71,set6
cc_run,137.00,7.72,set6
cc_run,79.00,7.72,set6
cc_run,102.00,7.72,set6
cc_run,87.00,7.72,set6
cc_run,101.00,7.72,set6
cc_run,96.00,7.72,set6
cc_run,100.00,7.72,set6
cc_run,113.00,7.73,set6
cc_run,26.00,7.73,set6
cc_run,102.00,7.73,set6
cc_run,101.00,7.73,set6
cc_run,89.00,7.73,set6
cc_run,78.00,7.73,set6
cc_run,81.00,7.73,set6
cc_run,70.00,7.73,set6
cc_run,106.00,7.73,set6
cc_run,96.00,7.73,set6
cc_run,59.00,7.73,set6
cc_run,100.00,7.73,set6
cc_run,102.00,7.73,set6
cc_run,39.00,7.73,set6
cc_run,42.00,7.73,set6
cc_run,37.00,7.73,set6
cc_run,97.00,7.73,set6
cc_run,61.00,7.73,set6
cc_run,32.67,7.73,set6
cc_run,44.00,7.73,set6
cc_run,24.00,7.73,set6
cc_run,100.00,7.73,set6
cc_run,109.00,7.73,set6
cc_run,44.00,7.73,set6
cc_run,111.00,7.73,set6
cc_run,97.00,7.73,set6
cc_run,34.00,7.73,set6
cc_run,44.00,7.73,set6
cc_run,10.00,7.73,set6
cc_run,90.00,7.73,set6
cc_run,97.00,7.73,set6
cc_run,119.00,7.72,set6
cc_run,55.00,7.73,set6
cc_run,118.00,7.73,set6
cc_run,5.00,7.73,set6
cc_run,107.00,7.73,set6
cc_run,105.00,7.73,set6
cc_run,99.00,7.73,set6
cc_run,55.00,7.73,set6
cc_run,116.00,7.73,set6
cc_run,99.00,7.72,set6
cc_run,59.00,7.72,set6
cc_run,21.00,7.72,set6
cc_run,43.00,7.72,set6
cc_run,99.00,7.72,set6
cc_run,99.00,7.72,set6
cc_run,38.00,7.72,set6
cc_run,30.00,7.72,set6
cc_run,27.00,7.72,set6
cc_run,23.00,7.72,set6
cc_run,103.00,7.71,set6
cc_run,76.00,7.71,set6
cc_run,96.00,7.71,set6
cc_run,95.00,7.71,set6
cc_run,86.00,7.70,set6
cc_run,40.00,7.70,set6
cc_run,33.00,7.70,set6
cc_run,102.00,7.70,set6
cc_run,131.00,7.70,set6
cc_run,68.00,7.70,set6
cc_run,52.00,7.70,set6
cc_run,38.00,7.69,set6
cc_run,72.00,7.69,set6
cc_run,102.00,7.70,set6
cc_run,56.00,7.70,set6
cc_run,102.00,7.70,set6
cc_run,86.00,7.69,set6
cc_run,58.00,7.69,set6
cc_run,5.00,7.69,set6
fft0_5_run,248.51,0.40,set1
fft0_5_run,378.00,0.54,set1
fft0_5_run,363.00,0.65,set1
fft0_5_run,488.00,0.99,set1
fft0_5_run,154.00,1.02,set1
fft0_5_run,129.00,1.26,set1
fft0_5_run,85.00,1.27,set1
fft0_5_run,119.00,1.64,set1
fft0_5_run,136.00,1.65,set1
fft0_5_run,211.00,1.96,set1
fft0_5_run,83.00,1.96,set1
fft0_5_run,224.04,2.28,set1
fft0_5_run,127.00,2.72,set1
fft0_5_run,139.00,2.72,set1
fft0_5_run,270.00,2.72,set1
fft0_5_run,133.00,2.72,set1
fft0_5_run,111.00,2.72,set1
fft0_5_run,113.00,2.83,set1
fft0_5_run,176.00,3.27,set1
fft0_5_run,145.00,3.27,set1
fft0_5_run,160.00,3.27,set1
fft0_5_run,100.00,3.27,set1
fft0_5_run,101.00,3.27,set1
fft0_5_run,134.00,3.27,set1
fft0_5_run,100.00,3.27,set1
fft0_5_run,175.00,3.27,set1
fft0_5_run,118.00,3.27,set1
fft0_5_run,123.00,3.29,set1
fft0_5_run,107.00,3.29,set1
fft0_5_run,114.00,3.81,set1
fft0_5_run,149.00,3.81,set1
fft0_5_run,117.00,3.81,set1
fft0_5_run,137.00,3.88,set1
fft0_5_run,172.00,3.88,set1
fft0_5_run,114.00,4.13,set1
fft0_5_run,75.00,4.20,set1
fft0_5_run,58.00,4.20,set1
fft0_5_run,106.00,4.20,set1
fft0_5_run,111.00,4.20,set1
fft0_5_run,125.00,4.20,set1
fft0_5_run,124.00,4.20,set1
fft0_5_run,111.00,4.46,set1
fft0_5_run,136.00,4.51,set1
fft0_5_run,13.00,4.51,set1
fft0_5_run,20.00,0.00,set1
randsample_run,263.00,0.40,set1
randsample_run,362.00,0.54,set1
randsample_run,326.00,0.60,set1
randsample_run,258.00,0.61,set1
randsample_run,246.00,0.75,set1
randsample_run,173.00,0.76,set1
randsample_run,168.00,0.96,set1
randsample_run,153.00,0.96,set1
randsample_run,165.00,0.96,set1
randsample_run,143.00,0.96,set1
randsample_run,163.00,0.96,set1
randsample_run,175.00,0.98,set1
randsample_run,149.00,0.98,set1
randsample_run,168.32,1.14,set1
randsample_run,153.00,1.13,set1
randsample_run,155.00,1.13,set1
randsample_run,151.00,1.14,set1
cc_prep,259.41,0.39,set1
grep_prep,0.00,0.00,set1
grep_prep,0.00,0.00,set1
grep_prep,0.00,0.00,set1
grep_prep,0.00,0.00,set1
grep_prep,0.00,0.00,set1
grep_prep,0.00,0.00,set1
grep_prep,0.00,0.00,set1
grep_prep,0.00,0.00,set1
grep_prep,0.00,0.00,set1
grep_prep,0.00,0.00,set1
grep_prep,0.00,0.00,set1
grep_prep,0.00,0.00,set1
grep_prep,0.00,0.00,set1
grep_prep,0.00,0.00,set1
grep_prep,0.00,0.00,set1
grep_prep,0.00,0.00,set1
grep_prep,0.00,0.00,set1
grep_prep,0.00,0.00,set1
grep_prep,0.00,0.00,set1
grep_prep,0.00,0.00,set1
grep_prep,0.00,0.00,set1
grep_prep,0.00,0.00,set1
grep_prep,0.00,0.00,set1
grep_prep,0.00,0.00,set1
wc_prep,263.37,0.40,set1
matmult0_5_run,247.52,0.31,set1
matmult0_5_run,337.00,0.58,set1
matmult0_5_run,120.00,0.61,set1
matmult0_5_run,208.00,0.75,set1
matmult0_5_run,344.00,0.83,set1
matmult0_5_run,343.00,0.86,set1
matmult0_5_run,175.00,0.86,set1
matmult0_5_run,32.00,0.87,set1
matmult0_5_run,121.00,0.87,set1
fft0_5_prep,263.37,0.39,set1
sort_prep,267.33,0.38,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_prep,0.00,0.00,set1
md5_run,255.45,0.41,set1
md5_run,403.00,0.53,set1
md5_run,199.00,0.53,set1
md5_run,150.00,0.54,set1
md5_run,190.00,0.54,set1
md5_run,123.00,0.54,set1
md5_run,110.00,0.54,set1
md5_run,108.00,0.54,set1
md5_run,106.00,0.54,set1
md5_run,112.00,0.54,set1
md5_run,104.00,0.54,set1
md5_run,105.00,0.55,set1
md5_run,104.00,0.55,set1
md5_run,102.00,0.55,set1
md5_run,111.00,0.56,set1
md5_run,106.00,0.56,set1
md5_run,104.00,0.56,set1
md5_run,103.00,0.56,set1
md5_run,128.00,0.58,set1
md5_run,103.00,0.59,set1
md5_run,99.00,0.59,set1
md5_run,105.00,0.59,set1
md5_run,102.00,0.59,set1
md5_run,105.00,0.59,set1
md5_run,102.00,0.59,set1
md5_run,110.00,0.59,set1
md5_run,112.00,0.59,set1
md5_run,103.00,0.59,set1
md5_run,100.00,0.59,set1
md5_run,102.00,0.59,set1
md5_run,111.00,0.59,set1
md5_run,101.00,0.59,set1
md5_run,116.00,0.59,set1
md5_run,102.00,0.59,set1
md5_run,105.00,0.59,set1
md5_run,99.00,0.59,set1
md5_run,98.00,0.59,set1
md5_run,99.00,0.59,set1
md5_run,107.00,0.59,set1
md5_run,100.00,0.59,set1
md5_run,54.00,0.59,set1
matmult0_5_prep,261.39,0.39,set1
sort_run,272.28,0.76,set1
sort_run,263.00,0.84,set1
sort_run,116.00,0.84,set1
sort_run,105.00,0.94,set1
sort_run,102.00,0.94,set1
sort_run,522.00,1.13,set1
sort_run,123.00,1.14,set1
sort_run,177.00,1.14,set1
sort_run,101.00,1.14,set1
sort_run,101.00,1.14,set1
sort_run,138.00,1.14,set1
sort_run,103.00,1.14,set1
sort_run,468.00,1.51,set1
sort_run,140.00,1.52,set1
sort_run,101.00,1.52,set1
sort_run,101.00,1.52,set1
sort_run,104.00,1.52,set1
sort_run,109.90,1.52,set1
sort_run,148.00,1.52,set1
sort_run,100.00,1.52,set1
sort_run,101.00,1.52,set1
sort_run,104.00,1.52,set1
sort_run,107.00,1.52,set1
sort_run,130.00,1.52,set1
sort_run,99.00,1.56,set1
sort_run,103.00,1.57,set1
sort_run,101.00,1.57,set1
sort_run,122.00,1.84,set1
sort_run,115.00,1.86,set1
sort_run,102.00,1.92,set1
sort_run,101.00,1.92,set1
sort_run,93.00,1.92,set1
sort_run,83.08,1.93,set1
sort_run,101.00,1.93,set1
sort_run,101.00,1.93,set1
sort_run,101.00,1.93,set1
sort_run,100.00,1.93,set1
sort_run,142.00,1.93,set1
sort_run,133.00,1.93,set1
sort_run,101.00,1.93,set1
sort_run,101.00,1.93,set1
sort_run,108.00,1.93,set1
sort_run,149.00,1.93,set1
sort_run,101.00,1.93,set1
sort_run,100.00,1.93,set1
sort_run,100.00,1.93,set1
sort_run,103.00,1.98,set1
sort_run,841.00,2.04,set1
sort_run,103.00,2.04,set1
sort_run,101.00,2.04,set1
sort_run,102.00,2.04,set1
sort_run,101.00,2.04,set1
sort_run,129.00,2.04,set1
sort_run,100.00,2.04,set1
sort_run,101.00,2.04,set1
sort_run,102.00,2.04,set1
sort_run,101.00,2.04,set1
sort_run,118.00,2.04,set1
sort_run,132.00,2.04,set1
sort_run,100.00,2.04,set1
sort_run,101.00,2.04,set1
sort_run,101.00,2.04,set1
sort_run,123.00,2.04,set1
sort_run,122.00,2.04,set1
sort_run,100.00,2.04,set1
sort_run,102.00,2.04,set1
sort_run,100.00,2.04,set1
sort_run,105.00,2.20,set1
sort_run,130.00,2.24,set1
sort_run,102.00,2.30,set1
sort_run,101.00,2.31,set1
sort_run,102.00,2.31,set1
sort_run,104.00,2.55,set1
sort_run,137.00,2.59,set1
sort_run,101.00,2.65,set1
sort_run,101.00,2.65,set1
sort_run,100.00,2.65,set1
sort_run,104.00,2.90,set1
sort_run,136.00,2.94,set1
sort_run,527.00,3.27,set1
sort_run,101.00,3.27,set1
sort_run,105.00,3.27,set1
sort_run,102.00,3.27,set1
sort_run,141.00,3.27,set1
sort_run,101.00,3.27,set1
sort_run,99.00,3.27,set1
sort_run,107.00,3.27,set1
sort_run,103.00,3.27,set1
sort_run,162.00,3.27,set1
sort_run,102.00,3.27,set1
sort_run,100.00,3.27,set1
sort_run,102.00,3.27,set1
sort_run,105.00,3.27,set1
sort_run,152.00,3.27,set1
sort_run,100.00,3.27,set1
sort_run,101.00,3.27,set1
sort_run,101.00,3.27,set1
sort_run,108.00,3.27,set1
sort_run,152.00,3.27,set1
sort_run,100.00,3.27,set1
sort_run,100.00,3.27,set1
sort_run,100.00,3.27,set1
sort_run,103.00,3.27,set1
sort_run,175.00,3.28,set1
sort_run,101.00,3.28,set1
sort_run,100.00,3.28,set1
sort_run,102.00,3.28,set1
sort_run,121.00,3.28,set1
sort_run,100.00,3.28,set1
sort_run,100.00,3.28,set1
sort_run,101.00,3.28,set1
sort_run,109.00,3.28,set1
sort_run,149.00,3.28,set1
sort_run,101.00,3.28,set1
sort_run,100.00,3.28,set1
sort_run,102.00,3.28,set1
sort_run,103.00,3.28,set1
sort_run,149.00,3.28,set1
sort_run,100.00,3.28,set1
sort_run,101.00,3.28,set1
sort_run,108.00,3.28,set1
sort_run,111.00,3.28,set1
sort_run,118.00,3.28,set1
sort_run,101.00,3.28,set1
sort_run,101.00,3.28,set1
sort_run,101.00,3.28,set1
sort_run,131.00,3.28,set1
sort_run,132.00,3.28,set1
sort_run,101.00,3.28,set1
sort_run,100.00,3.28,set1
sort_run,106.00,3.28,set1
sort_run,146.00,3.28,set1
sort_run,108.00,3.28,set1
sort_run,101.00,3.28,set1
sort_run,100.00,3.28,set1
sort_run,101.00,3.28,set1
sort_run,119.00,3.28,set1
sort_run,100.00,3.28,set1
sort_run,101.00,3.28,set1
sort_run,100.00,3.28,set1
sort_run,104.95,3.44,set1
sort_run,163.00,3.52,set1
sort_run,101.00,3.52,set1
sort_run,101.00,3.59,set1
sort_run,101.00,3.59,set1
sort_run,104.00,3.77,set1
sort_run,155.00,3.87,set1
sort_run,99.00,3.87,set1
sort_run,101.00,3.94,set1
sort_run,101.00,3.94,set1
sort_run,105.00,4.20,set1
sort_run,128.00,4.22,set1
sort_run,100.00,4.28,set1
sort_run,99.00,4.29,set1
sort_run,101.00,4.29,set1
sort_run,101.00,4.51,set1
sort_run,120.00,4.57,set1
sort_run,101.00,4.63,set1
sort_run,100.00,4.63,set1
sort_run,101.00,4.63,set1
sort_run,110.00,4.64,set1
sort_run,134.00,4.64,set1
sort_run,100.00,4.64,set1
sort_run,100.00,4.64,set1
sort_run,100.00,4.64,set1
sort_run,127.00,4.64,set1
sort_run,113.00,4.64,set1
sort_run,100.00,4.64,set1
sort_run,101.00,4.64,set1
sort_run,107.00,4.64,set1
sort_run,142.00,4.64,set1
sort_run,100.00,4.64,set1
sort_run,101.00,4.64,set1
sort_run,100.00,4.64,set1
sort_run,65.00,4.64,set1
sort_run,141.00,4.64,set1
sort_run,100.00,4.64,set1
sort_run,100.00,4.64,set1
sort_run,104.00,4.64,set1
sort_run,103.00,4.64,set1
sort_run,110.00,4.64,set1
sort_run,103.00,4.64,set1
sort_run,127.00,4.64,set1
sort_run,108.00,4.64,set1
sort_run,101.00,4.64,set1
sort_run,111.00,4.71,set1
sort_run,102.00,4.69,set1
sort_run,744.00,7.04,set1
sort_run,102.00,7.04,set1
sort_run,101.00,7.04,set1
sort_run,100.00,7.79,set1
sort_run,823.00,12.19,set1
sort_run,1151.00,16.15,set1
sort_run,146.00,16.15,set1
sort_run,100.00,16.15,set1
sort_run,100.00,16.15,set1
sort_run,100.00,16.14,set1
sort_run,101.00,16.14,set1
sort_run,101.00,16.14,set1
sort_run,100.00,16.14,set1
sort_run,100.00,16.14,set1
sort_run,100.00,16.14,set1
sort_run,100.00,16.14,set1
sort_run,102.00,16.14,set1
sort_run,99.00,16.14,set1
sort_run,101.00,16.14,set1
sort_run,100.00,16.14,set1
sort_run,100.00,16.14,set1
sort_run,108.00,16.14,set1
sort_run,101.00,16.14,set1
sort_run,100.00,16.14,set1
sort_run,101.00,16.14,set1
sort_run,100.00,16.14,set1
sort_run,100.00,16.14,set1
sort_run,100.00,16.14,set1
sort_run,100.00,16.14,set1
sort_run,100.00,16.14,set1
sort_run,100.00,16.14,set1
sort_run,101.00,16.14,set1
sort_run,100.00,16.14,set1
sort_run,100.00,16.14,set1
sort_run,101.00,16.14,set1
sort_run,100.00,16.14,set1
sort_run,100.00,16.14,set1
sort_run,100.00,16.14,set1
sort_run,101.00,16.14,set1
sort_run,90.00,16.14,set1
sort_run,101.00,16.14,set1
sort_run,100.00,16.14,set1
sort_run,100.00,16.14,set1
sort_run,25.00,16.14,set1
sort_run,0.00,16.14,set1
sort_run,0.00,16.14,set1
sort_run,0.00,16.14,set1
sort_run,1.00,16.14,set1
sort_run,0.00,16.14,set1
sort_run,221.00,16.22,set1
sort_run,46.00,16.22,set1
sort_run,0.00,16.22,set1
sort_run,1.00,16.22,set1
sort_run,0.00,16.22,set1
sort_run,1.00,16.19,set1
sort_run,0.00,16.19,set1
sort_run,0.00,16.19,set1
sort_run,0.00,16.19,set1
sort_run,0.00,16.19,set1
sort_run,0.00,16.19,set1
sort_run,0.00,16.19,set1
sort_run,123.00,16.19,set1
sort_run,156.00,16.19,set1
sort_run,18.00,16.19,set1
sort_run,0.00,16.19,set1
sort_run,1.00,16.19,set1
sort_run,0.00,16.19,set1
sort_run,0.00,16.19,set1
sort_run,1.00,16.19,set1
sort_run,0.00,16.19,set1
sort_run,0.00,16.19,set1
sort_run,0.00,16.19,set1
sort_run,82.00,16.19,set1
sort_run,155.00,16.19,set1
sort_run,176.00,16.19,set1
sort_run,196.00,16.19,set1
sort_run,142.00,16.19,set1
sort_run,131.00,16.19,set1
sort_run,143.00,16.19,set1
sort_run,170.00,16.19,set1
sort_run,158.00,16.19,set1
sort_run,145.00,16.25,set1
sort_run,1032.00,16.38,set1
sort_run,688.00,11.67,set1
sort_run,145.00,11.67,set1
sort_run,141.00,11.67,set1
sort_run,142.00,11.67,set1
sort_run,144.00,11.67,set1
sort_run,145.00,11.67,set1
sort_run,141.00,11.67,set1
sort_run,140.00,11.67,set1
sort_run,145.00,11.67,set1
sort_run,134.00,11.67,set1
sort_run,144.00,11.67,set1
sort_run,149.00,11.67,set1
sort_run,138.00,11.67,set1
sort_run,136.00,11.67,set1
sort_run,134.00,11.67,set1
sort_run,139.00,11.67,set1
sort_run,139.00,11.90,set1
sort_run,140.00,12.25,set1
sort_run,136.00,12.58,set1
sort_run,136.00,12.93,set1
sort_run,139.00,13.25,set1
sort_run,153.00,13.43,set1
sort_run,135.00,13.43,set1
sort_run,103.00,13.43,set1
sort_run,0.00,13.43,set1
sort_run,0.00,13.43,set1
sort_run,0.00,13.43,set1
sort_run,1.00,13.43,set1
sort_run,0.00,13.43,set1
sort_run,0.00,13.43,set1
sort_run,0.00,13.43,set1
sort_run,160.00,13.43,set1
sort_run,140.00,13.43,set1
sort_run,133.66,13.43,set1
sort_run,137.00,13.43,set1
sort_run,138.00,13.43,set1
sort_run,23.00,13.43,set1
sort_run,0.00,13.43,set1
sort_run,0.00,13.43,set1
sort_run,1.00,13.43,set1
sort_run,0.00,13.43,set1
sort_run,39.00,13.43,set1
sort_run,139.00,13.43,set1
sort_run,130.00,13.43,set1
sort_run,140.00,13.43,set1
sort_run,135.00,13.43,set1
sort_run,133.00,13.43,set1
sort_run,16.00,13.43,set1
sort_run,0.00,13.43,set1
sort_run,0.00,13.43,set1
sort_run,0.00,13.43,set1
sort_run,0.00,13.43,set1
sort_run,0.00,13.43,set1
sort_run,0.00,13.43,set1
sort_run,28.00,13.43,set1
sort_run,133.00,13.43,set1
sort_run,137.00,13.43,set1
sort_run,138.00,13.43,set1
sort_run,136.00,13.44,set1
sort_run,105.00,13.44,set1
sort_run,95.00,13.43,set1
sort_run,121.00,13.45,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
grep_run,0.00,0.00,set1
